Date,VTI,ITOT,CRSPTMT,SPTRTMI,EFA,VEA,MXEA,TACDXUSR,VWO,EEM,TFQEACR,NDUEEGF,SPY,IVV,SPXT,SPTR,IJH,MDY,SPTRMDCP,MID,IWM,VB,RU20INTR,CRSPSCT,EWU,FKU,NDDUUK,NQDXGB,VGK,IEV,ACDER,SPE35CUN,EWJ,QJPN,NDDUJN,M1JPQMAR,AAXJ,AXJL,NDUECAXJ,WTIDAPXT,MCHI,GXC,NDEUCHF,SCNUN
23/03/2015,109.57,48.36,1714.4698,2691.02,65.99,41.05,1900.84,,40.84,40.2,980.28,410.694,210,212.5,3870.49,3870.492,153.77,279.51,2174.59,1537.13,125.88,123.26,5979.726,1673.1653,18.85,42.091,6056.487,,56.12,45.52,1270.68,2507.947,12.87,66.9399,5327.504,1773.34,63.77,67.5228,386.601,231.31,52.9,82.3,445.643,677.28
24/03/2015,108.99,48.08,1705.13,2676.37,65.85,41.01,1900.9,,41,40.36,982.21,411.923,208.82,211.17,3847.05,3847.054,153.04,278.31,2165.66,1530.79,125.85,122.95,5974.123,1668.28,18.67,41.72,6012.503,,56.05,45.44,1272.27,2510.289,12.84,,5305.108,1766.46,63.85,67.66,387.069,232.04,52.69,82.19,442.574,673.62
25/03/2015,106.79,47.1714,1678.83,2635.03,65.54,40.61,1900.12,,40.22,39.72,979.49,411.054,205.76,207.19,3791.13,3791.125,150.09,273.57,2129.54,1505.24,122.47,120.53,5834.397,1636.59,18.6,41.61,6006.792,,55.39,45.2,1267.87,2500.217,12.81,66.75,5346.673,1779.81,63.09,67.25,387.203,231.96,52.07,81.14,442.347,672.73
26/03/2015,106.58,47.045,1675.2,2629.33,64.97,40.28,1874.56,,39.99,39.35,966.65,405.319,205.27,206.68,3782.21,3782.212,149.72,273.04,2124.67,1501.81,122.32,120.27,5825.968,1632.86,18.38,41.09,5899.479,,54.84,44.76,1249.22,2465.007,12.68,66.22,5282.513,1757.96,62.98,67,383.938,230.48,52.08,81.19,440.64,670.44
27/03/2015,106.87,47.185,1680.79,2638.15,65.14,40.37,1869.83,,40.08,39.46,961.66,403.526,205.74,207.1,3791.9,3791.899,150.42,274.29,2134.8,1508.51,123.1,120.96,5868.466,1642.86,18.34,41.04,5878.266,,55,44.84,1249.09,2465.436,12.73,66.459,5260.778,1754.74,63.28,67.08,383.35,229.51,52.84,82.41,440.987,671.72
28/03/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2015,108.23,47.77,1701.77,2670.84,65.18,40.4,1871.18,,40.9,40.22,974.43,408.112,208.25,209.62,3838.65,3838.653,152.48,278.2,2165.13,1529.74,124.77,122.57,5951.169,1665.49,18.32,40.89,5880.362,,55.12,45,1255.51,2478.877,12.78,66.68,5236.374,1746.96,64.32,67.6,387.318,229.42,54.79,85.24,452.867,687.97
31/03/2015,107.25,47.365,1688.54,2650.05,64.17,39.83,1849.34,,40.87,40.13,980.2,410.513,206.43,207.83,3805.27,3805.271,151.98,277.24,2157.23,1524.03,124.37,122.56,5927.717,1659.49,18.01,40.42,5794.183,,54.22,44.27,1237.61,2441.611,12.53,66.68,5181.843,1726.13,64,67.1195,389.014,230.78,54.5,84.64,455.545,690.75
01/04/2015,107.05,47.2,1682.4,2640.53,64.63,40.11,1851.87,,41.42,40.63,991.15,414.052,205.7,207.18,3790.66,3790.658,151.47,276.2,2149.81,1518.77,124.42,121.96,5922.99,1655.84,18.13,40.48,5814.418,,54.75,44.66,1243.52,2453.694,12.58,64.9886,5146.809,1712.53,64.62,67.5075,390.374,230.75,55.39,85.99,461.664,699.3
02/04/2015,107.39,47.355,1688.55,2650.16,65.19,40.41,1870.36,,42.06,41.24,1001.62,418.266,206.435,207.76,3804.14,3804.145,152,277.19,2157.17,1523.94,124.65,122.37,5941.748,1662.14,18.22,40.79,5843.655,,55.25,45.02,1256.32,2477.704,12.69,66.21,5226.738,1739.64,65.3,68.2099,393.669,232.31,56.07,87.12,468.077,709.6
03/04/2015,,,,,,,1872.87,,,,1002.09,418.885,,,,,,,,,,,,,,,5843.655,,,,1256.32,2477.704,,,5258.313,1752.47,,,394.209,232.44,,,468.072,709.62
04/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2015,108.13,47.65,1699.4,2667.34,65.85,40.8,1890.81,,42.57,41.77,1014.24,423.805,207.83,209.28,3829.31,3829.31,153.38,279.52,2175.12,1536.59,125.2,123.14,5965.016,1672.6801,18.38,41.36,5901.781,,55.74,45.44,1271.17,2477.704,12.84,67.1818,5278.216,1761.64,65.83,69.07,396.219,233.8,56.71,88.04,468.084,709.34
07/04/2015,107.77,47.53,1694.92,2660.29,65.76,40.8,1895.36,,42.47,41.56,1015.23,423.986,207.28,208.66,3821.49,3821.485,152,277.22,2158.2,1524.62,124.4,122.31,5931.085,1662.21,18.45,41.4,5972.264,,55.59,45.37,1274.79,2515.779,12.9,67.3,5284.267,1759.26,65.62,68.7832,396.885,234.48,56.75,88.08,468.141,709.98
08/04/2015,108.23,47.675,1701.16,2670.07,66.04,40.99,1893.81,,43.33,42.43,1031.91,430.222,207.975,209.41,3833.2,3833.2,152.81,278.68,2167.81,1531.29,125.47,123.11,5975.579,1671.71,18.59,41.875,5971.858,,55.74,45.42,1267.39,2498.922,12.92,67.46,5330.139,1775.03,67.2,70.22,404.735,238.65,60.21,93.87,496.339,752.8
09/04/2015,108.61,47.885,1707.05,2679.3,66.13,41.05,1895.75,,43.89,42.85,1041.95,433.451,208.9,210.33,3850.29,3850.293,152.8,278.61,2167.68,1531.16,125.02,122.84,5958.662,1668.37,18.58,41.955,5964.321,,55.73,45.42,1267.86,2500.392,12.92,,5335.44,1778.29,68.36,70.99,409.378,239.94,62.84,97.4,509.018,771.16
10/04/2015,109.12,48.115,1715.41,2692.37,66.26,41.13,1901.28,,43.8,42.88,1046.86,435.99,210.04,211.43,3870.31,3870.315,153.09,279.23,2173.08,1534.96,125.62,123.28,5985.522,1674.85,18.63,42.18,5993.706,,55.89,45.57,1273.52,2511.605,12.94,67.2405,5321.53,1772.29,68.35,70.63,412.848,241.22,62.25,96.44,515.471,779.82
11/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2015,108.69,47.905,1708.63,2681.7,65.84,40.91,1894.35,,43.65,42.63,1055.27,438.943,209.09,210.46,3852.93,3852.934,152.58,278.27,2166.14,1529.89,125.7,123.11,5990.008,1672.47,18.57,41.87,5967.494,,55.61,45.32,1269.44,2502.855,12.85,67.03,5303.356,1764.86,68.32,70.4516,417.936,242.31,62.77,97.47,534.572,807.36
14/04/2015,108.85,47.97,1710.84,2685.19,66.33,41.22,1909.49,,43.77,42.82,1048.19,436.981,209.49,210.83,3859.22,3859.224,152.72,278.55,2167.92,1531.06,125.67,123.2,5988.987,1673.16,18.79,42.33,6039.629,,56.08,45.72,1278.78,2520.62,12.935,67.384,5369.632,1784.25,68.28,70.59,415.297,241.8,62.21,96.23,520.497,789.09
15/04/2015,109.4,48.1975,1720.04,2699.54,66.63,41.41,1904.4,,44.03,43.12,1048.62,437.098,210.43,211.91,3879.1,3879.096,153.45,279.77,2177.33,1537.67,126.55,124.02,6036.613,1684.23,18.94,42.495,6048.563,,56.37,45.95,1276.3,2516.474,13,67.4961,5358.372,1778.36,68.45,70.3301,414.329,241.5,62.47,96.44,524.18,790.84
16/04/2015,109.35,48.175,1718.71,2697.45,66.81,41.51,1912.32,,44.43,43.46,1063.26,443.586,210.37,211.81,3876.17,3876.17,153.01,279.03,2172.49,1534.24,126.48,123.82,6025.034,1681.5,19.03,42.54,6077.613,,56.45,46.03,1278.14,2519.908,13.03,67.55,5393.663,1784.99,69.03,71.578,418.924,244.53,63.44,97.77,531.048,799.99
17/04/2015,108.08,47.625,1698.61,2665.87,65.97,41.01,1896.06,,43.52,42.7,1051.18,439.589,207.95,209.36,3832.33,3832.33,151.22,275.76,2146.42,1515.8,124.43,122.12,5925.453,1658.4399,18.84,42.07,6045.016,,55.64,45.41,1264.76,2493.456,12.925,66.92,5372.734,1776.54,67.85,69.801,417.966,243.59,61.22,94.54,529.012,795.76
18/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2015,108.96,48.065,1713.8199,2689.8,66.04,41.08,1897.83,,43.38,42.66,1039.42,435.873,209.85,211.28,3867.82,3867.815,152.49,278.17,2164.88,1528.84,125.65,123.1,5987.364,1671.84,18.88,41.9,6075.788,,55.75,45.46,1272.98,2510.683,12.97,67.2,5345.633,1769.34,67.95,70.49,412.892,241.41,61.56,94.82,514.541,776.47
21/04/2015,108.93,48.02,1712.0601,2686.99,66.63,41.43,1911.14,,43.72,42.91,1049.83,439.462,209.6,211.06,3862.15,3862.152,152.52,278.09,2165.04,1528.95,125.52,123.04,5983.758,1671.6,18.97,42.34,6089.293,,56.2,45.81,1278.61,2520.56,13.17,68.29,5426.676,1795.98,68.43,71.35,416.317,245.09,62.89,96.78,530.034,796.58
22/04/2015,109.39,48.2299,1719.84,2699.13,66.76,41.52,1910.67,,44.23,43.37,1055.81,441.758,210.63,212.08,3881.93,3881.929,152.98,278.9,2170.67,1532.74,125.71,123.3,5990.292,1674.8101,19.04,42.46,6104.697,,56.19,45.81,1275.88,2517.04,13.27,68.53,5457.326,1802.98,69.13,71.35,419.122,245.17,64.07,98.66,536.973,807.57
23/04/2015,109.73,48.3601,1724.73,2707,67.01,41.7,1916.35,,44.45,43.69,1060.71,444.505,211.16,212.61,3891.46,3891.457,153.71,280.27,2181.23,1540.2,126.28,123.99,6019.021,1683.46,19.17,42.73,6143.31,,56.5,46.06,1280.47,2526.032,13.26,68.3999,5481.25,1811.72,69.42,71.8,420.231,245.66,63.53,98.05,534.247,805.67
24/04/2015,109.85,48.45,1726.51,2710.33,67.4,41.93,1931.94,,44.67,43.845,1069.02,447.313,211.6499,213.08,3900.24,3900.241,153.07,279.11,2172.23,1533.84,125.86,123.64,6000.086,1679.09,19.31,42.9525,6201.671,,56.72,46.26,1292.38,2549.15,13.31,68.3999,5488.688,1813.06,69.505,72.63,422.053,248.76,63.54,98.4,534.604,807.55
25/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/04/2015,109.28,48.23,1717.6,2696.39,67.73,42.09,1948.2,,44.86,44.02,1074.34,449.528,210.77,212.24,3884.1,3884.098,151.83,276.82,2155.39,1521.89,124.47,122.5,5929.91,1663.4301,19.39,43.22,6249.882,,57.21,46.59,1307.33,2578.902,13.28,68.87,5482.214,1813.88,69.87,73,424.116,250.74,64.4,99.77,541.965,819.06
28/04/2015,109.57,48.36,1721.95,2703.31,67.81,42.16,1945.58,,44.97,44.09,1077.63,450.131,211.44,212.82,3895.21,3895.213,152.42,277.94,2162.9,1526.97,125.16,122.97,5961.787,1670.0699,19.48,43.25,6233.677,,57.13,46.61,1299.9,2563.438,13.32,68.97,5528.961,1829.84,69.835,72.69,423.615,250.94,64.43,99.67,540.861,816.83
29/04/2015,109.09,48.165,1714.7,2692.06,67.22,41.79,1933.97,,44.49,43.54,1069.37,447.001,210.57,211.99,3880.9,3880.9,151.54,276.22,2151.06,1518.59,123.8,122.09,5903.282,1658.3101,19.42,43.1499,6214.606,,56.66,46.22,1291.41,2544.931,13.2,68.47,5522.686,1827.76,69.01,72.07,420.759,248.9,63.59,98.34,537.494,812.31
30/04/2015,107.91,47.665,1695.72,2662.34,66.51,41.37,1918.4,,43.9,42.88,1057.79,442.087,208.46,209.85,3841.78,3841.776,149.82,273.15,2125.06,1500.19,121.18,120.06,5776.544,1631.38,19.21,42.81,6195.235,,56.52,46.08,1293.89,2548.816,12.86,66.55,5365.363,1770.08,68.11,70.82,417.153,245.02,62.68,97.25,531.514,803.99
01/05/2015,108.9,48.165,1712.95,2689.5,67.25,41.72,1913.01,,44.16,43.14,1055.63,441.342,210.72,212.12,3883.75,3883.747,150.96,275.27,2144.04,1513.51,121.97,121.01,5814.54,1643.67,19.22,42.48,6140.743,,56.97,46.45,1291.66,2545.418,13.02,67.2322,5325.691,1759.52,68.51,71.488,417.093,244.9,63.26,98.05,531.535,804.47
02/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/05/2015,109.28,48.31,1718.22,2697.68,67.18,41.76,1913.44,,44.38,43.39,1059.31,442.325,211.32,212.8,3895.16,3895.161,151.53,276.45,2152.53,1519.46,122.41,121.5,5838.927,1650.95,19.27,42.58,6116.265,,56.97,46.37,1292.53,2546.356,13.08,67.55,5323.919,1758.94,69.1,72.1,418.645,246.13,63.78,99.01,532.203,807.74
05/05/2015,107.98,47.75,1697.33,2664.79,66.18,41.13,1899.83,,43.92,42.92,1059.2,442.222,208.9,210.34,3849.41,3849.414,149.72,272.82,2125.06,1500,120.85,119.82,5754.905,1627.8,18.96,41.9,6096.197,,56.04,45.68,1278.33,2516.507,12.83,66.3055,5330.573,1761.14,67.98,70.853,415.651,245.4,61.84,95.73,522.496,791.16
06/05/2015,107.68,47.575,1692.11,2656.53,66.35,41.22,1911.03,,43.34,42.39,1050.71,439.08,208.04,209.47,3833.7,3833.696,149.73,272.95,2124.72,1499.68,121.27,119.96,5773.852,1629.0601,19.03,41.91,6123.874,,56.42,45.99,1289.87,2539.964,12.82,66.0808,5358.705,1770.43,67.14,70.38,412.538,243.98,60.51,93.62,517.512,782.56
07/05/2015,108.09,47.77,1699.26,2667.67,66.13,41.08,1893.01,,43.28,42.33,1033.63,432.552,208.87,210.29,3849.13,3849.127,150.23,273.97,2132.79,1505.23,121.73,120.45,5803.574,1636.04,18.98,42.05,6065.442,,56.21,45.8,1280.91,2520.983,12.84,66.28,5312.277,1753.91,66.915,69.994,406.213,239.95,60.18,93.29,506.798,769.86
08/05/2015,109.45,48.37,1720.5,2700.93,67.66,41.97,1925.44,,43.94,42.87,1048.14,436.822,211.62,213.03,3901.01,3901.007,151.61,276.32,2152.08,1518.77,122.64,121.51,5848.081,1651.2,19.65,43.99,6294.15,,57.56,46.94,1312.77,2584.278,13.14,67.75,5342.589,1759.11,67.715,70.75,409.387,240.66,61.58,95.64,516.173,784.51
09/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2015,108.99,48.175,1713.46,2689.86,67.07,41.6,1923.63,,43.52,42.46,1050.59,437.297,210.605,212,3881.93,3881.932,151.51,276.33,2150.99,1517.98,122.71,121.5,5852.588,1651.1,19.765,44.25,6335.566,,57.34,46.73,1310.36,2578.137,12.93,67.75,5366.121,1768.13,67.06,69.94,411.213,240.71,61.18,95.2,522.017,792.73
12/05/2015,108.67,48.035,1708.86,2682.66,67.03,41.6,1920.31,,43.4,42.32,1042.48,434.366,209.98,211.35,3870.69,3870.689,151.16,275.69,2146.55,1514.74,122.49,121.33,5839.957,1648.45,19.61,44.208,6291.553,,57.13,46.55,1304.88,2566.576,12.925,66.81,5380.622,1773.42,66.785,69.63,407.511,239.9,60.87,94.79,515.297,783.58
13/05/2015,108.73,48.045,1708.67,2682.34,67.53,41.9,1935.97,,43.51,42.4,1048.73,436.442,210.02,211.43,3870.36,3870.358,151.45,276.01,2148.6,1515.92,122.485,121.44,5837.048,1649.46,19.71,44.74,6331.188,,57.53,46.85,1315.96,2585.489,13.01,66.81,5423.84,1787.02,66.895,70.0238,408.523,241.72,60.32,94.22,512.766,781.97
14/05/2015,109.81,48.54,1726.67,2710.68,68.34,42.4,1942.47,,43.92,42.82,1049.53,437.281,212.21,213.69,3912.52,3912.516,152.99,278.97,2171.62,1531.99,123.79,122.54,5898.369,1665.34,19.9,45.31,6373.789,,58.49,47.62,1328,2609.99,13.075,66.81,5373.848,1769.38,67.44,70.659,409.246,241.27,60.75,95.43,512.577,784.55
15/05/2015,109.94,48.565,1728.3,2713.31,68.42,42.45,1949.49,,44.37,43.15,1059.9,440.524,212.44,213.91,3915.99,3915.994,152.91,278.76,2170.66,1531.28,123.65,122.65,5893.036,1666.29,19.84,45.57,6375.767,,58.42,47.55,1330.26,2611.585,13.14,66.81,5423.914,1790,68,71.18,412.481,243.51,61.79,96.75,519.721,794.17
16/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2015,110.35,48.745,1735.41,2724.49,68.19,42.31,1946.75,,43.94,42.71,1057.48,439.501,213.1,214.54,3928.15,3928.15,154.12,280.98,2188.36,1543.61,125.05,123.75,5957.641,1680.62,19.73,45.35,6339.005,995.15,58.07,47.29,1327.31,2607.215,13.25,68.43,5467.899,1802.14,67.43,70.39,412.39,241.89,61.09,95.77,516.198,791.57
19/05/2015,110.3,48.705,1734.15,2722.52,67.93,42.15,1936.2,,44.04,42.78,1057.56,439.513,213.03,214.5,3926.41,3926.409,153.93,280.66,2184.72,1540.97,124.88,123.53,5949.11,1677.6801,19.58,45.28,6286.641,991.37,57.87,47.13,1321,2595.321,13.26,68.43,5447.921,1797.52,67.875,70.399,414.198,241.31,61.75,96.87,521.779,799.58
20/05/2015,110.23,48.725,1733.17,2721.24,68.06,42.23,1938.4,,43.98,42.75,1051.99,437.551,212.88,214.29,3923.18,3923.179,153.94,280.72,2185.4,1541.38,125.11,123.65,5959.213,1679.29,19.7,45.38,6318.595,990.2,58.07,47.27,1323.49,2601.829,13.26,68.475,5459.321,1802.34,67.77,70.172,412.819,240.18,61.29,96.34,518.049,795.09
21/05/2015,110.51,48.845,1736.9301,2727.23,68.42,42.46,1948.41,,43.85,42.6,1049.96,436.131,213.5,214.91,3932.9,3932.896,154.11,281.02,2187.62,1542.79,124.97,123.65,5955.007,1680.03,19.9,45.66,6378.805,997.8,58.4,47.54,1331.07,2617.433,13.305,68.5301,5475.661,1806.35,67.68,70.172,411.045,240.16,61.04,96.11,514.431,792.69
22/05/2015,110.3,48.73,1733.27,2721.43,67.98,42.2,1935.25,,43.96,42.74,1053.2,438.324,212.99,214.46,3924.16,3924.162,153.97,280.79,2185.9,1541.56,124.43,123.45,5933.689,1676.74,19.7,45.23,6328.36,988.81,57.8,47.09,1319.18,2594.391,13.28,68.4894,5461.497,1800.47,68.42,70.56,415.656,241.96,62.8,98.72,523.145,805.14
23/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2015,,,,,,,1936.32,,,,1050.79,437.369,,,,,,,,,,,,,,,6328.36,986.68,,,1315.75,2587.512,,,5503.021,1812.43,,,415.004,242.03,,,523.103,805.26
26/05/2015,109.15,48.22,1715.7,2693.97,66.76,41.49,1906.44,,43.31,42.06,1042.87,433.695,210.7,212.13,3883.88,3883.875,152.27,277.63,2162,1524.7,123.24,122.24,5869.981,1659.3199,19.36,44.67,6205.686,974.51,56.58,46.12,1291.24,2538.206,13.11,67.6,5433.04,1788.91,67.89,70.44,415.202,242.23,63.06,99.06,532.086,817.75
27/05/2015,110.15,48.67,1731.62,2719.04,67.41,41.84,1915.7,,43.42,42.07,1038.82,430.627,212.7,214.16,3920.11,3920.105,153.64,280.15,2180.84,1537.63,124.75,123.38,5944.54,1675.55,19.51,44.91,6257.519,980.78,57.34,46.7,1304.84,2567.781,13.2,67.794,5407.526,1777.44,67.74,69.82,411.523,240.1,63,99.04,529.237,814.6
28/05/2015,110.05,48.62,1729.71,2715.92,67.29,41.75,1913.47,,42.81,41.52,1027.3,426.618,212.46,213.88,3915.82,3915.819,153.32,279.62,2176.54,1534.38,124.64,123.25,5939.459,1673.6,19.49,44.9424,6249.501,978.05,57.3,46.73,1304.21,2565.585,13.17,67.794,5430.025,1781.89,66.61,69.079,407.204,237.02,60.77,95.82,514.509,793.69
29/05/2015,109.31,48.3,1719.3101,2699.56,66.64,41.35,1898.98,,42.34,41.12,1022.09,424.383,211.14,212.58,3891.18,3891.178,152.315,277.69,2162.84,1524.67,123.89,122.48,5908.423,1664.3101,19.33,44.47,6187.889,969.74,56.68,46.2,1287.94,2530.817,13.05,67.01,5435.281,1782.68,66.03,68.63,406.256,237.1,59.85,94.53,511.842,791.26
30/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2015,109.58,48.415,1722.88,2705.19,66.46,41.25,1891.21,,42.31,40.96,1022.71,423.893,211.57,212.95,3899.59,3899.586,152.57,278.26,2166.15,1526.9,124.28,122.78,5923.314,1667.51,19.13,44.59,6139.511,969.1,56.33,45.88,1282.44,2519.11,13.11,67.469,5430.683,1782.33,66.11,68.51,406.5,236.65,60.51,95.96,517.883,802.9
02/06/2015,109.5,48.29,1721.9399,2703.71,66.77,41.39,1903.56,,42.46,41.12,1021.37,422.644,211.36,212.78,3895.85,3895.85,152.7,278.46,2167.78,1528.05,124.52,122.93,5933.655,1669.52,19.21,44.57,6165.753,971.47,56.83,46.23,1296.75,2546.127,13.08,67.3,5431.973,1784.45,65.93,68.6182,402.447,235.24,60.41,95.95,514.397,799.1
03/06/2015,109.88,48.51,1727.3101,2712.06,67.14,41.63,1917.15,,42.25,40.91,1015.97,421.019,211.92,213.38,3904.83,3904.833,153.49,279.91,2178.94,1535.64,125.76,123.66,5994.651,1679.77,19.22,44.56,6186.323,971.75,57.28,46.63,1311.1,2574.371,13.13,67.3401,5415.896,1777.44,65.99,68.84,402.885,235.82,60.89,96.46,513.879,798.34
04/06/2015,109,48.13,1712.3101,2688.37,66.42,41.15,1903.57,,41.63,40.29,1007.97,417.976,210.1292,211.66,3871.23,3871.235,152.14,277.35,2158.93,1521.44,124.5,122.5,5931.904,1663.54,19.03,44.13,6124.752,965.02,56.57,46.1,1302.49,2556.915,13.04,66.9325,5409.883,1774.07,65.24,67.581,400.774,233.58,60.35,95.68,513.417,797.76
05/06/2015,108.91,48.05,1712.24,2688.31,65.63,40.7,1865.8,,41.43,40.11,1001.41,415.519,209.77,211.19,3865.83,3865.827,152.56,278.15,2166.42,1526.62,125.4,122.99,5978.062,1671.46,18.86,43.62,6027.91,946.19,55.79,45.45,1270.87,2495.149,12.96,66.6,5335.581,1752.72,64.83,67.2568,399.077,232.41,59.94,95.26,507.857,791.91
06/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/06/2015,108.24,47.715,1701.13,2670.91,65.54,40.66,1863.69,,41.41,40.1,997.96,413.408,208.48,209.89,3841.45,3841.449,151.59,276.43,2151.69,1516.21,124.82,122.28,5943.655,1660.58,18.83,43.53,6026.341,945.86,55.76,45.43,1270.14,2493.563,12.89,66.1168,5329.907,1749.81,64.72,67.517,396.29,231.63,60.07,95.14,509.97,791.87
09/06/2015,108.15,47.73,1701.0601,2670.77,65.18,40.43,1858.46,,41.11,39.86,991.38,410.895,208.45,209.82,3843.16,3843.156,151.26,275.61,2147.2,1512.98,124.44,121.99,5924.744,1656.23,18.73,43.55,6012.984,946.72,55.55,45.2,1269.67,2491.615,12.76,65.54,5280.907,1734.78,64.03,67.053,391.906,229.83,59.21,93.57,500.017,776.97
10/06/2015,109.47,48.32,1721.3199,2702.71,66.55,41.27,1892.67,,41.71,40.44,999.8,413.804,210.95,212.31,3889.7,3889.697,152.92,278.77,2171.98,1530.33,125.99,123.38,6007.165,1676.46,19.2,44.73,6170.541,974.48,56.92,46.33,1299.09,2550.573,12.97,,5333.166,1751.89,64.5,67.56,392.338,230.4,58.77,93.34,493.329,771.52
11/06/2015,109.78,48.445,1725.3,2708.9,66.73,41.39,1895.53,,41.54,40.24,997.45,413.398,211.63,213.03,3897.59,3897.587,153.8,280.44,2182.79,1537.54,126.31,123.82,6017.881,1681.53,19.24,44.955,6175.173,977.33,57.03,46.43,1298.85,2550.259,13.03,66.87,5356.854,1758.83,64.46,67.62,393.127,231.91,59.14,94.01,497.173,777.5
12/06/2015,109.06,48.135,1714.38,2691.74,66.2,41.06,1890.67,,41.55,40.24,1002.32,414.569,210.01,211.41,3870.56,3870.564,153.13,279.17,2173.64,1530.89,125.93,123.28,5999.768,1674.91,19.13,44.46,6147.536,971.17,56.45,45.98,1290.7,2534.081,12.96,66.4699,5382.367,1766.76,64.66,67.62,395.442,232.77,59.63,94.72,506.07,790.72
13/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2015,108.56,47.89,1706.61,2679.53,65.8,40.8,1867.94,1006.62,41.13,39.79,993.6,410.848,209.11,210.53,3852.75,3852.749,152.23,277.55,2160.91,1521.88,125.53,122.9,5981.147,1667.89,19.02,44.231,6070.047,956.76,55.86,45.48,1268.03,2490.089,13,66.4699,5374.836,1763.07,63.73,66.82,391.079,230.69,58.04,92.37,495.729,775.8
16/06/2015,109.16,48.18,1716.23,2694.69,65.78,40.79,1870.17,1007.83,41.22,39.8,989.65,408.749,210.25,211.7,3874.73,3874.734,153.27,279.39,2175.47,1532.08,126.42,123.57,6021.578,1678.48,19.03,44.47,6100.011,962.69,55.9,45.51,1274.03,2501.709,12.94,66.25,5337.485,1752.64,63.46,67.18,387.704,229.56,57.26,91.58,484.96,761.48
17/06/2015,109.34,48.27,1719.1801,2699.33,65.63,40.68,1860.35,1009.56,41.48,40.04,993.61,410.492,210.59,211.99,3882.49,3882.486,153.14,279.22,2175.1,1531.78,126.23,123.54,6016.113,1678.41,19.15,44.68,6107.114,963.75,55.84,45.45,1268.43,2490.448,12.83,66.25,5277.298,1736.73,63.96,67.2094,390.464,230.43,57.53,92.01,490.266,770.27
18/06/2015,110.42,48.715,1736.48,2726.56,66.22,41.07,1881.39,1014.24,41.85,40.41,1002.25,414,212.78,214.12,3921.43,3921.428,154.44,281.66,2192.96,1544.27,127.92,124.81,6093.88,1695.3101,19.34,44.76,6196.662,975.03,56.54,46.03,1288.96,2532.118,12.84,66.25,5274.021,1738.43,64.46,67.511,391.556,230.77,57.81,92.47,487.148,766.63
19/06/2015,109.94,48.49,1728.7,2714.33,66.06,40.98,1882.91,1013.93,41.47,40.06,998.65,412.752,210.81,212.85,3900.64,3900.636,153.94,279.85,2188.07,1540.83,127.86,124.73,6093.811,1693.53,19.24,44.76,6199.555,977.1,56.29,45.85,1285.22,2524.402,12.85,65.9,5329.038,1758.77,64.13,67.386,391.602,230.99,57.26,91.01,484.878,760.87
20/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
